Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
2031572,accessory,1,0,0,0,1,0,0,0,0
2031573,accessory,1,0,0,0,1,0,0,0,0
2031574,accessory,1,0,0,0,1,0,0,0,0
2031575,accessory,1,0,0,0,1,0,0,0,0
2031576,accessory,1,0,0,0,1,0,0,0,0
2031577,accessory,1,0,0,0,1,0,0,0,0
2031578,accessory,1,0,0,0,1,0,0,0,0
2031579,accessory,1,0,0,0,1,0,0,0,0
2031580,accessory,1,0,0,0,1,0,0,0,0
2031581,accessory,1,0,0,0,1,0,0,0,0
2031582,accessory,1,0,0,0,1,0,0,0,0
2031583,accessory,1,0,0,0,1,0,0,0,0
2031584,accessory,1,0,0,0,1,0,0,0,0
2031585,accessory,1,0,0,0,1,0,0,0,0
2031586,accessory,1,0,0,0,1,0,0,0,0
2031588,accessory,1,0,0,0,1,0,0,0,0
2031589,accessory,1,0,0,0,1,0,0,0,0
2031590,accessory,1,0,0,0,1,0,0,0,0
2031591,accessory,1,0,0,0,1,0,0,0,0
2031592,accessory,1,0,0,0,1,0,0,0,0
2031593,accessory,1,0,0,0,1,0,0,0,0
2031594,accessory,1,0,0,0,1,0,0,0,0
2031595,accessory,1,0,0,0,1,0,0,0,0
2031596,accessory,1,0,0,0,1,0,0,0,0
2031597,accessory,1,0,0,0,1,0,0,0,0
2031598,accessory,1,0,0,0,1,0,0,0,0
2031599,accessory,1,0,0,0,1,0,0,0,0
2031600,accessory,1,0,0,0,1,0,0,0,0
2031601,accessory,1,0,0,0,1,0,0,0,0
2031603,accessory,1,0,0,0,1,0,0,0,0
2031604,accessory,1,0,0,0,1,0,0,0,0
2031605,accessory,1,0,0,0,1,0,0,0,0
2031606,accessory,1,0,0,0,1,0,0,0,0
2031607,accessory,1,0,0,0,1,0,0,0,0
2031608,accessory,1,0,0,0,1,0,0,0,0
2031610,accessory,1,0,0,0,1,0,0,0,0
2031611,accessory,1,0,0,0,1,0,0,0,0
2031612,accessory,1,0,0,0,1,0,0,0,0
2031613,accessory,1,0,0,0,1,0,0,0,0
2031614,accessory,1,0,0,0,1,0,0,0,0
2031616,accessory,1,0,0,0,1,0,0,0,0
2031617,accessory,1,0,0,0,1,0,0,0,0
2031619,accessory,1,0,0,0,1,0,0,0,0
2031621,accessory,1,0,0,0,1,0,0,0,0
2031622,accessory,1,0,0,0,1,0,0,0,0
2031623,accessory,1,0,0,0,1,0,0,0,0
2031624,accessory,1,0,0,0,1,0,0,0,0
2031626,accessory,1,0,0,0,1,0,0,0,0
2031627,accessory,1,0,0,0,1,0,0,0,0
2031628,accessory,1,0,0,0,1,0,0,0,0
2031629,accessory,1,0,0,0,1,0,0,0,0
2031630,accessory,1,0,0,0,1,0,0,0,0
2031631,accessory,1,0,0,0,1,0,0,0,0
2031632,accessory,1,0,0,0,1,0,0,0,0
2031633,accessory,1,0,0,0,1,0,0,0,0
2031634,accessory,1,0,0,0,1,0,0,0,0
2031635,accessory,1,0,0,0,1,0,0,0,0
2031639,accessory,1,0,0,0,1,0,0,0,0
2031640,accessory,1,0,0,0,1,0,0,0,0
2031641,accessory,1,0,0,0,1,0,0,0,0
2031642,accessory,1,0,0,0,1,0,0,0,0
2031644,accessory,1,0,0,0,1,0,0,0,0
2031645,accessory,1,0,0,0,1,0,0,0,0
2031646,accessory,1,0,0,0,1,0,0,0,0
2031647,accessory,1,0,0,0,1,0,0,0,0
2031648,accessory,1,0,0,0,1,0,0,0,0
2031649,accessory,1,0,0,0,1,0,0,0,0
2031650,accessory,1,0,0,0,1,0,0,0,0
2031651,accessory,1,0,0,0,1,0,0,0,0
2031652,accessory,1,0,0,0,1,0,0,0,0
2031653,accessory,1,0,0,0,1,0,0,0,0
2031654,accessory,1,0,0,0,1,0,0,0,0
2031655,accessory,1,0,0,0,1,0,0,0,0
2031656,accessory,1,0,0,0,1,0,0,0,0
2031657,accessory,1,0,0,0,1,0,0,0,0
2031658,accessory,1,0,0,0,1,0,0,0,0
2031659,accessory,1,0,0,0,1,0,0,0,0
2031660,accessory,1,0,0,0,1,0,0,0,0
2031661,accessory,1,0,0,0,1,0,0,0,0
2031662,accessory,1,0,0,0,1,0,0,0,0
2031663,accessory,1,0,0,0,1,0,0,0,0
2031664,accessory,1,0,0,0,1,0,0,0,0
2031665,accessory,1,0,0,0,1,0,0,0,0
2031666,accessory,1,0,0,0,1,0,0,0,0
2031667,accessory,1,0,0,0,1,0,0,0,0
2031668,accessory,1,0,0,0,1,0,0,0,0
2031669,accessory,1,0,0,0,1,0,0,0,0
2031670,accessory,1,0,0,0,1,0,0,0,0
2031671,accessory,1,0,0,0,1,0,0,0,0
2031672,accessory,1,0,0,0,1,0,0,0,0
2031673,accessory,1,0,0,0,1,0,0,0,0
2031674,accessory,1,0,0,0,1,0,0,0,0
2031675,accessory,1,0,0,0,1,0,0,0,0
2031676,accessory,1,0,0,0,1,0,0,0,0
2031677,accessory,1,0,0,0,1,0,0,0,0
2031679,accessory,1,0,0,0,1,0,0,0,0
2031680,accessory,1,0,0,0,1,0,0,0,0
2031681,accessory,1,0,0,0,1,0,0,0,0
2031682,accessory,1,0,0,0,1,0,0,0,0
2031683,accessory,1,0,0,0,1,0,0,0,0
2031684,accessory,1,0,0,0,1,0,0,0,0
2031685,accessory,1,0,0,0,1,0,0,0,0
2031688,accessory,1,0,0,0,1,0,0,0,0
2031690,accessory,1,0,0,0,1,0,0,0,0
2031692,accessory,1,0,0,0,1,0,0,0,0
2031695,accessory,1,0,0,0,1,0,0,0,0
2031696,accessory,1,0,0,0,1,0,0,0,0
2031698,accessory,1,0,0,0,1,0,0,0,0
2031699,accessory,1,0,0,0,1,0,0,0,0
2031701,accessory,1,0,0,0,1,0,0,0,0
2031702,accessory,1,0,0,0,1,0,0,0,0
2031703,accessory,1,0,0,0,1,0,0,0,0
2031704,accessory,1,0,0,0,1,0,0,0,0
2031705,accessory,1,0,0,0,1,0,0,0,0
2031706,accessory,1,0,0,0,1,0,0,0,0
2031707,accessory,1,0,0,0,1,0,0,0,0
2031708,accessory,1,0,0,0,1,0,0,0,0
2031709,accessory,1,0,0,0,1,0,0,0,0
2031710,accessory,1,0,0,0,1,0,0,0,0
2031711,accessory,1,0,0,0,1,0,0,0,0
2031712,accessory,1,0,0,0,1,0,0,0,0
2031713,accessory,1,0,0,0,1,0,0,0,0
2031714,accessory,1,0,0,0,1,0,0,0,0
2031715,accessory,1,0,0,0,1,0,0,0,0
2031716,accessory,1,0,0,0,1,0,0,0,0
2031717,accessory,1,0,0,0,1,0,0,0,0
2031718,accessory,1,0,0,0,1,0,0,0,0
2031719,accessory,1,0,0,0,1,0,0,0,0
2031720,accessory,1,0,0,0,1,0,0,0,0
2031721,accessory,1,0,0,0,1,0,0,0,0
2031722,accessory,1,0,0,0,1,0,0,0,0
2031723,accessory,1,0,0,0,1,0,0,0,0
2031724,accessory,1,0,0,0,1,0,0,0,0
2031725,accessory,1,0,0,0,1,0,0,0,0
2031726,accessory,1,0,0,0,1,0,0,0,0
2031727,accessory,1,0,0,0,1,0,0,0,0
2031728,accessory,1,0,0,0,1,0,0,0,0
2031729,accessory,1,0,0,0,1,0,0,0,0
2031730,accessory,1,0,0,0,1,0,0,0,0
2031731,accessory,1,0,0,0,1,1,0,0,1
2031732,accessory,1,0,0,0,1,0,0,0,0
2031733,accessory,1,0,0,0,1,0,0,0,0
2031736,accessory,1,0,0,0,1,0,0,0,0
2031737,accessory,1,0,0,0,1,0,0,0,0
2031738,accessory,1,0,0,0,1,0,0,0,0
2031739,accessory,1,0,0,0,1,0,0,0,0
2031740,accessory,1,0,0,0,1,0,0,0,0
2031741,accessory,1,0,0,0,1,0,0,0,0
2031742,accessory,1,0,0,0,1,0,0,0,0
2031743,accessory,1,0,0,0,1,0,0,0,0
2031744,accessory,1,0,0,0,1,0,0,0,0
2031745,accessory,1,0,0,0,1,0,0,0,0
2031746,accessory,1,0,0,0,1,0,0,0,0
2031747,accessory,1,0,0,0,1,0,0,0,0
2031748,accessory,1,0,0,0,1,0,0,0,0
2031749,accessory,1,0,0,0,1,0,0,0,0
2031750,accessory,1,0,0,0,1,0,0,0,0
2031753,accessory,1,0,0,0,1,0,0,0,0
2031754,accessory,1,0,0,0,1,0,0,0,0
2031755,accessory,1,0,0,0,1,0,0,0,0
2031757,accessory,1,0,0,0,1,0,0,0,0
2031758,accessory,1,0,0,0,1,0,0,0,0
2031759,accessory,1,0,0,0,1,0,0,0,0
2031760,accessory,1,0,0,0,1,0,0,0,0
2031761,accessory,1,0,0,0,1,0,0,0,0
2031762,accessory,1,0,0,0,1,0,0,0,0
2031763,accessory,1,0,0,0,1,0,0,0,0
2031764,accessory,1,0,0,0,1,0,0,0,0
2031765,accessory,1,0,0,0,1,0,0,0,0
2031766,accessory,1,0,0,0,1,0,0,0,0
2031767,accessory,1,0,0,0,1,0,0,0,0
2031768,accessory,1,0,0,0,1,0,0,0,0
2031769,accessory,1,0,0,0,1,0,0,0,0
2031770,accessory,1,0,0,0,1,0,0,0,0
2031771,accessory,1,0,0,0,1,0,0,0,0
2031772,accessory,1,0,0,0,1,0,0,0,0
2031773,accessory,1,0,0,0,1,0,0,0,0
2031774,accessory,1,0,0,0,1,0,0,0,0
2031775,accessory,1,0,0,0,1,0,0,0,0
2031776,accessory,1,0,0,0,1,0,0,0,0
2031777,accessory,1,0,0,0,1,0,0,0,0
2031778,accessory,1,0,0,0,1,0,0,0,0
2031779,accessory,1,0,0,0,1,0,0,0,0
2031781,accessory,1,0,0,0,1,0,0,0,0
2031782,accessory,1,0,0,0,1,0,0,0,0
2031783,accessory,1,0,0,0,1,0,0,0,0
2031786,accessory,1,0,0,0,1,0,0,0,0
2031788,accessory,1,0,0,0,1,0,0,0,0
2031824,accessory,1,0,0,0,1,0,0,0,0
2031826,accessory,1,0,0,0,1,0,0,0,0
2031827,accessory,1,0,0,0,1,0,0,0,0
2031828,accessory,1,0,0,0,1,0,0,0,0
2031829,accessory,1,0,0,0,1,0,0,0,0
2031830,accessory,1,0,0,0,1,0,0,0,0
2031831,accessory,1,0,0,0,1,0,0,0,0
2031832,accessory,1,0,0,0,1,0,0,0,0
2031834,accessory,1,0,0,0,1,0,0,0,0
2031835,accessory,1,0,0,0,1,0,0,0,0
2031836,accessory,1,0,0,0,1,0,0,0,0
2031837,accessory,1,0,0,0,1,0,0,0,0
2031838,accessory,1,0,0,0,1,0,0,0,0
2031839,accessory,1,0,0,0,1,0,0,0,0
2031840,accessory,1,0,0,0,1,0,0,0,0
2031841,accessory,1,0,0,0,1,0,0,0,0
2031842,accessory,1,0,0,0,1,0,0,0,0
2031843,accessory,1,0,0,0,1,0,0,0,0
2031845,accessory,1,0,0,0,1,0,0,0,0
2031846,accessory,1,0,0,0,1,0,0,0,0
2031847,accessory,1,0,0,0,1,0,0,0,0
2031848,accessory,1,0,0,0,1,0,0,0,0
2031849,accessory,1,0,0,0,1,0,0,0,0
2031850,accessory,1,0,0,0,1,0,0,0,0
2031852,accessory,1,0,0,0,1,0,0,0,0
2031853,accessory,1,0,0,0,1,0,0,0,0
2031854,accessory,1,0,0,0,1,0,0,0,0
2031855,accessory,1,0,0,0,1,0,0,0,0
2031857,accessory,1,0,0,0,1,0,0,0,0
2031858,accessory,1,0,0,0,1,0,0,0,0
2031859,accessory,1,0,0,0,1,0,0,0,0
2031860,accessory,1,0,0,0,1,0,0,0,0
2031861,accessory,1,0,0,0,1,0,0,0,0
2031862,accessory,1,0,0,0,1,0,0,0,0
2031863,accessory,1,0,0,0,1,0,0,0,0
2031864,accessory,1,0,0,0,1,0,0,0,0
2031865,accessory,1,0,0,0,1,0,0,0,0
2031867,accessory,1,0,0,0,1,0,0,0,0
2031868,accessory,1,0,0,0,1,0,0,0,0
2031869,accessory,1,0,0,0,1,0,0,0,0
2031870,accessory,1,0,0,0,1,0,0,0,0
2031871,accessory,1,0,0,0,1,0,0,0,0
2031872,accessory,1,0,0,0,1,0,0,0,0
2031873,accessory,1,0,0,0,1,0,0,0,0
2031874,accessory,1,0,0,0,1,0,0,0,0
2031875,accessory,1,0,0,0,1,0,0,0,0
2031878,accessory,1,0,0,0,1,0,0,0,0
2031879,accessory,1,0,0,0,1,0,0,0,0
2031880,accessory,1,0,0,0,1,0,0,0,0
2031881,accessory,1,0,0,0,1,0,0,0,0
2031882,accessory,1,0,0,0,1,0,0,0,0
2031883,accessory,1,0,0,0,1,0,0,0,0
2031884,accessory,1,0,0,0,1,0,0,0,0
2031885,accessory,1,0,0,0,1,0,0,0,0
2031886,accessory,1,0,0,0,1,0,0,0,0
2031887,accessory,1,0,0,0,1,0,0,0,0
2031888,accessory,1,0,0,0,1,0,0,0,0
2031890,accessory,1,0,0,0,1,0,0,0,0
2031892,accessory,1,0,0,0,1,0,0,0,0
2031893,accessory,1,0,0,0,1,0,0,0,0
2031894,accessory,1,0,0,0,1,0,0,0,0
2031896,accessory,1,0,0,0,1,0,0,0,0
2031897,accessory,1,0,0,0,1,0,0,0,0
2031898,accessory,1,0,0,0,1,0,0,0,0
2031899,accessory,1,0,0,0,1,0,0,0,0
2031900,accessory,1,0,0,0,1,0,0,0,0
2031901,accessory,1,0,0,0,1,0,0,0,0
2031902,accessory,1,0,0,0,1,0,0,0,0
2031903,accessory,1,0,0,0,1,0,0,0,0
2031904,accessory,1,0,0,0,1,0,0,0,0
2031905,accessory,1,0,0,0,1,0,0,0,0
2031906,accessory,1,0,0,0,1,0,0,0,0
2031907,accessory,1,0,0,0,1,0,0,0,0
2031908,accessory,1,0,0,0,1,0,0,0,0
2031909,accessory,1,0,0,0,1,0,0,0,0
2031910,accessory,1,0,0,0,1,0,0,0,0
2031911,accessory,1,0,0,0,1,0,0,0,0
2031912,accessory,1,0,0,0,1,0,0,0,0
2031913,accessory,1,0,0,0,1,0,0,0,0
2031914,accessory,1,0,0,0,1,0,0,0,0
2031915,accessory,1,0,0,0,1,0,0,0,0
2031916,accessory,1,0,0,0,1,0,0,0,0
2031917,accessory,1,0,0,0,1,0,0,0,0
2031918,accessory,1,0,0,0,1,0,0,0,0
2031919,accessory,1,0,0,0,1,0,0,0,0
2031920,accessory,1,0,0,0,1,0,0,0,0
2031921,accessory,1,0,0,0,1,0,0,0,0
2031923,accessory,1,0,0,0,1,0,0,0,0
2031924,accessory,1,0,0,0,1,0,0,0,0
2031925,accessory,1,0,0,0,1,0,0,0,0
2031926,accessory,1,0,0,0,1,0,0,0,0
2031927,accessory,1,0,0,0,1,0,0,0,0
2031928,accessory,1,0,0,0,1,0,0,0,0
2031929,accessory,1,0,0,0,1,0,0,0,0
2031930,accessory,1,0,0,0,1,0,0,0,0
2031932,accessory,1,0,0,0,1,0,0,0,0
2031933,accessory,1,0,0,0,1,0,0,0,0
2031934,accessory,1,0,0,0,1,0,0,0,0
2031935,accessory,1,0,0,0,1,0,0,0,0
2031936,accessory,1,0,0,0,1,0,0,0,0
2031937,accessory,1,0,0,0,1,0,0,0,0
2031938,accessory,1,0,0,0,1,0,0,0,0
2031939,accessory,1,0,0,0,1,0,0,0,0
2031940,accessory,1,0,0,0,1,0,0,0,0
2031941,accessory,1,0,0,0,1,0,0,0,0
2031942,accessory,1,0,0,0,1,0,0,0,0
2031943,accessory,1,0,0,0,1,0,0,0,0
2031944,accessory,1,0,0,0,1,0,0,0,0
2031946,accessory,1,0,0,0,1,0,0,0,0
2031947,accessory,1,0,0,0,1,0,0,0,0
2031948,accessory,1,0,0,0,1,0,0,0,0
2031949,accessory,1,0,0,0,1,0,0,0,0
2031950,accessory,1,0,0,0,1,0,0,0,0
2031954,accessory,1,0,0,0,1,0,0,0,0
2031957,accessory,1,0,0,0,1,0,0,0,0
2031958,accessory,1,0,0,0,1,0,0,0,0
2031961,accessory,1,0,0,0,1,0,0,0,0
2031962,accessory,1,0,0,0,1,0,0,0,0
2031963,accessory,1,0,0,0,1,0,0,0,0
2031964,accessory,1,0,0,0,1,0,0,0,0
2031965,accessory,1,0,0,0,1,0,0,0,0
2031966,accessory,1,0,0,0,1,0,0,0,0
2031967,accessory,1,0,0,0,1,0,0,0,0
2031968,accessory,1,0,0,0,1,0,0,0,0
2031969,accessory,1,0,0,0,1,0,0,0,0
2031970,accessory,1,0,0,0,1,0,0,0,0
2031972,accessory,1,0,0,0,1,0,0,0,0
2031973,accessory,1,0,0,0,1,0,0,0,0
2031975,accessory,1,0,0,0,1,0,0,0,0
2031976,accessory,1,0,0,0,1,0,0,0,0
2031977,accessory,1,0,0,0,1,0,0,0,0
2031978,accessory,1,0,0,0,1,0,0,0,0
2031979,accessory,1,0,0,0,1,0,0,0,0
2031981,accessory,1,0,0,0,1,0,0,0,0
2031982,accessory,1,0,0,0,1,0,0,0,0
2031983,accessory,1,0,0,0,1,0,0,0,0
2031984,accessory,1,0,0,0,1,0,0,0,0
2031985,accessory,1,0,0,0,1,0,0,0,0
2031986,accessory,1,0,0,0,1,0,0,0,0
2031989,accessory,1,0,0,0,1,0,0,0,0
2031991,accessory,1,0,0,0,1,0,0,0,0
2031992,accessory,1,0,0,0,1,0,0,0,0
2031993,accessory,1,0,0,0,1,0,0,0,0
2031994,accessory,1,0,0,0,1,0,0,0,0
2031995,accessory,1,0,0,0,1,0,0,0,0
2031996,accessory,1,0,0,0,1,0,0,0,0
2031997,accessory,1,0,0,0,1,0,0,0,0
2031998,accessory,1,0,0,0,1,0,0,0,0
2031999,accessory,1,0,0,0,1,0,0,0,0
2032000,accessory,1,0,0,0,1,0,0,0,0
2032001,accessory,1,0,0,0,1,0,0,0,0
2032002,accessory,1,0,0,0,1,0,0,0,0
2032004,accessory,1,0,0,0,1,0,0,0,0
2032005,accessory,1,0,0,0,1,0,0,0,0
2032008,accessory,1,0,0,0,1,0,0,0,0
2032010,accessory,1,0,0,0,1,0,0,0,0
2032011,accessory,1,0,0,0,1,0,0,0,0
2032014,accessory,1,0,0,0,1,0,0,0,0
2032015,accessory,1,0,0,0,1,0,0,0,0
2032016,accessory,1,0,0,0,1,0,0,0,0
2032017,accessory,1,0,0,0,1,0,0,0,0
2032018,accessory,1,0,0,0,1,0,0,0,0
2032019,accessory,1,0,0,0,1,0,0,0,0
2032020,accessory,1,0,0,0,1,0,0,0,0
2032021,accessory,1,0,0,0,1,0,0,0,0
2032022,accessory,1,0,0,0,1,0,0,0,0
2032023,accessory,1,0,0,0,1,0,0,0,0
2032025,accessory,1,0,0,0,1,0,0,0,0
2032026,accessory,1,0,0,0,1,0,0,0,0
2032027,accessory,1,0,0,0,1,0,0,0,0
2032028,accessory,1,0,0,0,1,0,0,0,0
2032029,accessory,1,0,0,0,1,0,0,0,0
2032030,accessory,1,0,0,0,1,0,0,0,0
2032032,accessory,1,0,0,0,1,0,0,0,0
2032034,accessory,1,0,0,0,1,0,0,0,0
2032036,accessory,1,0,0,0,1,0,0,0,0
2032037,accessory,1,0,0,0,1,0,0,0,0
2032038,accessory,1,0,0,0,1,0,0,0,0
2032040,accessory,1,0,0,1,1,0,0,0,0
2032042,accessory,1,0,0,0,1,0,0,0,0
2032043,accessory,1,0,0,0,1,0,0,0,0
2032044,accessory,1,0,0,0,1,0,0,0,0
2032045,accessory,1,0,0,0,1,0,0,0,0
2032047,accessory,1,0,0,0,1,0,0,0,0
2032049,accessory,4,0,0,2,2,0,0,0,0
2032051,accessory,1,0,0,0,1,0,0,0,0
2032052,accessory,1,0,0,0,1,0,0,0,0
2032053,accessory,1,0,0,0,1,0,0,0,0
2032054,accessory,1,0,0,0,1,0,0,0,0
2032055,accessory,1,0,0,0,1,0,0,0,0
2032056,accessory,1,0,0,0,1,0,0,0,0
2032057,accessory,1,0,0,0,1,0,0,0,0
2032058,accessory,1,0,0,0,1,0,0,0,0
2032060,accessory,1,0,0,0,1,0,0,0,0
2032061,accessory,1,0,0,0,1,0,0,0,0
2032062,accessory,1,0,0,0,1,0,0,0,0
2032063,accessory,1,0,0,0,1,0,0,0,0
2032066,accessory,1,0,0,0,1,0,0,0,0
2032067,accessory,1,0,0,0,1,0,0,0,0
2032068,accessory,1,0,0,0,1,0,0,0,0
2032070,accessory,1,0,0,0,1,0,0,0,0
2032071,accessory,1,0,0,0,1,0,0,0,0
2032073,accessory,1,0,0,0,1,0,0,0,0
2032074,accessory,1,0,0,0,1,0,0,0,0
2032076,accessory,1,0,0,0,1,0,0,0,0
2032078,accessory,1,0,0,0,1,0,0,0,0
2032079,accessory,1,0,0,0,1,0,0,0,0
2032080,accessory,1,0,0,0,1,0,0,0,0
2032081,accessory,1,0,0,0,1,0,0,0,0
2032082,accessory,1,0,0,0,1,0,0,0,0
2032083,accessory,1,0,0,0,1,0,0,0,0
2032084,accessory,1,0,0,0,1,0,0,0,0
2032085,accessory,1,0,0,0,1,0,0,0,0
2032086,accessory,1,0,0,0,1,0,0,0,0
2032088,accessory,1,0,0,0,1,0,0,0,0
2032089,accessory,1,0,0,0,1,0,0,0,0
2032090,accessory,1,0,0,0,1,0,0,0,0
2032091,accessory,1,0,0,0,1,0,0,0,0
2032092,accessory,1,0,0,0,1,0,0,0,0
2032095,accessory,1,0,0,0,1,0,0,0,0
2032096,accessory,1,0,0,0,1,0,0,0,0
2032097,accessory,1,0,0,0,1,0,0,0,0
2032099,accessory,1,0,0,0,1,0,0,0,0
2032100,accessory,1,0,0,0,1,0,0,0,0
2032101,accessory,1,0,0,0,1,0,0,0,0
2032102,accessory,1,0,0,0,1,0,0,0,0
2032103,accessory,1,0,0,0,1,0,0,0,0
2032104,accessory,1,0,0,0,1,0,0,0,0
2032105,accessory,1,0,0,0,1,0,0,0,0
2032106,accessory,1,0,0,0,1,0,0,0,0
2032107,accessory,1,0,0,0,1,0,0,0,0
2032108,accessory,1,0,0,0,1,0,0,0,0
2032109,accessory,1,0,0,0,1,0,0,0,0
2032110,accessory,1,0,0,0,1,0,0,0,0
2032111,accessory,1,0,0,0,1,0,0,0,0
2032112,accessory,1,0,0,0,1,0,0,0,0
2032113,accessory,1,0,0,0,1,0,0,0,0
2032114,accessory,1,0,0,0,1,0,0,0,0
2032115,accessory,1,0,0,0,1,0,0,0,0
2032116,accessory,1,0,0,0,1,0,0,0,0
2032117,accessory,1,0,0,0,1,0,0,0,0
2032118,accessory,1,0,0,0,1,0,0,0,0
2032119,accessory,1,0,0,0,1,0,0,0,0
2032120,accessory,1,0,0,0,1,0,0,0,0
2032121,accessory,1,0,0,0,1,0,0,0,0
2032122,accessory,1,0,0,0,1,0,0,0,0
2032123,accessory,1,0,0,0,1,0,0,0,0
2032124,accessory,1,0,0,0,1,0,0,0,0
2032125,accessory,1,0,0,0,1,0,0,0,0
2032126,accessory,1,0,0,0,1,0,0,0,0
2032127,accessory,1,0,0,0,1,0,0,0,0
2032128,accessory,1,0,0,0,1,0,0,0,0
2032129,accessory,1,0,0,0,1,0,0,0,0
2032132,accessory,1,0,0,0,1,0,0,0,0
2032133,accessory,1,0,0,0,1,0,0,0,0
2032134,accessory,1,0,0,0,1,0,0,0,0
2032135,accessory,1,0,0,0,1,0,0,0,0
2032136,accessory,1,0,0,0,1,0,0,0,0
2032137,accessory,1,0,0,0,1,0,0,0,0
2032138,accessory,1,0,0,0,1,0,0,0,0
2032139,accessory,1,0,0,0,1,0,0,0,0
2032140,accessory,1,0,0,0,1,0,0,0,0
2032141,accessory,1,0,0,0,1,0,0,0,0
2032142,accessory,1,0,0,0,1,0,0,0,0
2032143,accessory,1,0,0,0,1,0,0,0,0
2032145,accessory,1,0,0,0,1,0,0,0,0
2032146,accessory,1,0,0,0,1,0,0,0,0
2032147,accessory,1,0,0,0,1,0,0,0,0
2032148,accessory,1,0,0,0,1,0,0,0,0
2032150,accessory,1,0,0,0,1,0,0,0,0
2032151,accessory,1,0,0,0,1,0,0,0,0
2032152,accessory,1,0,0,0,1,0,0,0,0
2032153,accessory,1,0,0,0,1,0,0,0,0
2032154,accessory,1,0,0,0,1,0,0,0,0
2032155,accessory,1,0,0,0,1,0,0,0,0
2032156,accessory,1,0,0,0,1,0,0,0,0
2032157,accessory,1,0,0,0,1,0,0,0,0
2032158,accessory,1,0,0,0,1,0,0,0,0
2032159,accessory,1,0,0,0,1,0,0,0,0
2032160,accessory,1,0,0,0,1,0,0,0,0
2032161,accessory,1,0,0,0,1,0,0,0,0
2032162,accessory,1,0,0,0,1,0,0,0,0
2032163,accessory,1,0,0,0,1,0,0,0,0
2032164,accessory,1,0,0,0,1,0,0,0,0
2032165,accessory,1,0,0,0,1,0,0,0,0
2032166,accessory,1,0,0,0,1,0,0,0,0
2032167,accessory,1,0,0,0,1,0,0,0,0
2032168,accessory,1,0,0,0,1,0,0,0,0
2032169,accessory,1,0,0,0,1,0,0,0,0
2032170,accessory,1,0,0,0,2,0,0,0,0
2032171,accessory,2,0,0,0,4,0,0,0,0
2032173,accessory,1,0,0,0,1,0,0,0,0
2032174,accessory,1,0,0,0,1,0,0,0,0
2032175,accessory,1,0,0,0,1,0,0,0,0
2032176,accessory,1,0,0,0,1,0,0,0,0
2032177,accessory,1,0,0,0,1,0,0,0,0
2032178,accessory,1,0,0,0,1,0,0,0,0
2032179,accessory,1,0,0,0,1,0,0,0,0
2032180,accessory,1,0,0,0,1,0,0,0,0
2032181,accessory,1,0,0,0,1,0,0,0,0
2032182,accessory,1,0,0,0,1,0,0,0,0
2032183,accessory,1,0,0,0,1,0,0,0,0
2032184,accessory,1,0,0,0,1,0,0,0,0
2032186,accessory,1,0,0,0,1,0,0,0,0
2032187,accessory,1,0,0,0,1,0,0,0,0
2032188,accessory,1,0,0,0,1,0,0,0,0
2032189,accessory,1,0,0,0,1,0,0,0,0
2032191,accessory,1,0,0,0,1,0,0,0,0
2032192,accessory,1,0,0,0,1,0,0,0,0
2032193,accessory,1,0,0,0,1,0,0,0,0
2032194,accessory,1,0,0,0,1,0,0,0,0
2032195,accessory,1,0,0,0,1,0,0,0,0
2032196,accessory,1,0,0,0,1,0,0,0,0
2032197,accessory,1,0,0,0,1,0,0,0,0
2032198,accessory,1,0,0,0,1,0,0,0,0
2032199,accessory,1,0,0,0,1,0,0,0,0
2032200,accessory,1,0,0,0,1,0,0,0,0
2032201,accessory,1,0,0,0,1,0,0,0,0
2032202,accessory,1,0,0,0,1,0,0,0,0
2032205,accessory,1,0,0,0,1,0,0,0,0
2032206,accessory,1,0,0,0,1,0,0,0,0
2032207,accessory,1,0,0,0,1,0,0,0,0
2032208,accessory,1,0,0,0,1,0,0,0,0
2032211,accessory,1,0,0,0,1,0,0,0,0
2032213,accessory,1,0,0,0,1,0,0,0,0
2032215,accessory,1,0,0,0,1,0,0,0,0
2032216,accessory,1,0,0,0,1,0,0,0,0
2032217,accessory,1,0,0,0,1,0,0,0,0
2032220,accessory,1,0,0,0,1,0,0,0,0
2032221,accessory,1,0,0,0,1,0,0,0,0
2032222,accessory,1,0,0,0,1,0,0,0,0
2032223,accessory,1,0,0,0,1,0,0,0,0
2032224,accessory,1,0,0,0,1,0,0,0,0
2032225,accessory,1,0,0,0,1,0,0,0,0
2032226,accessory,1,0,0,0,1,0,0,0,0
2032227,accessory,1,0,0,0,1,0,0,0,0
2032228,accessory,1,0,0,0,1,0,0,0,0
2032229,accessory,1,0,0,0,1,0,0,0,0
2032232,accessory,1,0,0,0,1,0,0,0,0
2032233,accessory,1,0,0,0,1,0,0,0,0
2032235,accessory,1,0,0,0,1,0,0,0,0
2032237,accessory,1,0,0,0,1,0,0,0,0
2032238,accessory,1,0,0,0,1,0,0,0,0
2032242,accessory,1,0,0,0,1,0,0,0,0
2032243,accessory,2,0,0,0,2,0,0,0,0
2032245,accessory,1,0,0,0,1,0,0,0,0
2032246,accessory,1,0,0,0,1,0,0,0,0
2032250,accessory,1,0,0,0,1,0,0,0,0
